"","HCI_CODE","HCI_NAME","LICENCE_TYPE","HCI_TEL","POSTAL_CD","ADDR_TYPE","BLK_HSE_NO","FLOOR_NO","UNIT_NO","STREET_NAME","BUILDING_NAME","CLINIC_PROGRAMME_CODE","X_COORDINATE","Y_COORDINATE","INC_CRC","FMEL_UPD_D","LONGITUDE","LATITUDE","ADDRESS"
"979","19M0247","T MEDICAL CLINIC (KALLANG)","MC","69700882","380005","A","5","01","14","UPPER BOON KENG ROAD","KALLANG HEIGHTS","CHAS","32359.61483656","32770.62981079","97564674BE2B3055","20200902122251",103.8726193,1.3126755,"5 Upper Boon Keng Road, #01-14, Singapore 380005"
"980","18M0190","T Medical Clinic","MC","69097550","750115","A","115","01","05","CANBERRA WALK","","CDMP,CHAS,ISP","27490.46104843","47525.90560009","A29F04FE7CD25F4D","20200902122251",103.8287811,1.4460315,"115 Canberra Walk, #01-05, Singapore 750115"
"981","9401586","T S WONG CLINIC & SURGERY","MC","63688670","730166","A","166","02","523","WOODLANDS ST 13","","CDMP,CHAS,ISP","21564.7248643","46114.59136398","A09633726C7EFF3B","20200902122251",103.7753992,1.4336992,"166 Woodlands St 13, #02-523, Singapore 730166"
"982","14C0333","TAI SENG CLINIC","MC","63844727","369551","B","11","01","09/10","IRVING PLACE","","CDMP,CHAS,ISP","33998.22997721","35395.6321097","0DF20FC3FCD14FBE","20200902122251",103.8872352,1.3364364,"11 Irving Place, #01-09/10, Singapore 369551"
"983","9401595","TAMPINES CLINIC AND SURGERY PTE LTD","MC","67810072","521139","A","139","01","10","TAMPINES ST 11","","CDMP,CHAS,ISP","40374.30094142","36477.41323777","51650FEB833A6AF7","20200902122251",103.9445593,1.3465107,"139 Tampines St 11, #01-10, Singapore 521139"
"984","9401597","TAMPINES MEDILIFE CLINIC","MC","67825142","520801","A","801","01","263","TAMPINES AVE 4","","CDMP,CHAS,ISP","39651.45163888","36591.44950089","944BE5786860B822","20200902122251",103.9380066,1.3471997,"801 Tampines Ave 4, #01-263, Singapore 520801"
"985","9401601","TAN & KOH CLINIC & SURGERY","MC","67452288","470121","A","121","01","196","Bedok Reservoir Rd","","CDMP,CHAS,ISP","36532.98519534","34834.61182309","DBAD2A184D0245A2","20200902122251",103.909913,1.3313246,"121 Bedok Reservoir Rd, #01-196, Singapore 470121"
"986","9401611","TAN LEE CLINIC & SURGERY","MC","65827448","510446","A","446","01","126","PASIR RIS DR 6","","CDMP,CHAS,ISP","41845.14385673","39147.37166485","B50BD38794A9494F","20200902122251",103.9572734,1.3704673,"446 Pasir Ris Dr 6, #01-126, Singapore 510446"
"987","9401612","TAN MEDICAL CLINIC PTE LTD","MC","64530482","560339","A","339","01","1583","ANG MO KIO AVE 1","","CDMP,CHAS","29758.04504207","38567.46500391","502F879E4DB3CDE8","20200902122251",103.8491162,1.3652102,"339 Ang Mo Kio Ave 1, #01-1583, Singapore 560339"
"988","9401613","TAN MEDICARE CLINIC PTE LTD","MC","64544211","560629","A","629","01","986","ANG MO KIO AVE 4","","CDMP,CHAS,ISP","28789.03603478","40230.48806503","DD6E3847AC69FE63","20200902122251",103.8404202,1.3801351,"629 Ang Mo Kio Ave 4, #01-986, Singapore 560629"
"989","17M0392","TAN'S T & T CLINIC AND SURGERY","MC","63531133","570152","A","152","01","213","BISHAN STREET 11","BISHAN GREEN","CHAS","30373.00069636","36421.46305147","2EA053533DBDD82E","20200902122251",103.8548232,1.3455498,"152 Bishan Street 11, #01-213, Singapore 570152"
"990","9401616","TAN-TEOH CLINIC & SURGERY","MC","62992292","322101","A","101","01","216","TOWNER RD","","CDMP,CHAS,ISP","31090.40397139","33520.89049554","D022E3218F5B678B","20200902122251",103.8609838,1.3193077,"101 Towner Rd, #01-216, Singapore 322101"
"991","9404630","TAN-TEOH CLINIC & SURGERY","MC","62952278","322101","A","101","01","212","TOWNER ROAD","","CHAS","31090.40397139","33520.89049554","D022E321B4A78F8B","20200902122251",103.8609838,1.3193077,"101 Towner Road, #01-212, Singapore 322101"
"992","9401617","TAN-TEOH CLINIC & SURGERY (ANG MO KIO BRANCH)","MC","64520818","560302","A","302","01","1846","ANG MO KIO AVE 3","","CDMP,CHAS","29373.47444851","38791.36696522","024BFED202047E52","20200902122251",103.8456513,1.3670437,"302 Ang Mo Kio Ave 3, #01-1846, Singapore 560302"
"993","14M0220","TANJONG PAGAR MEDICAL CLINIC","MC","64433101","082001","A","1","01","06","TANJONG PAGAR PLAZA","","CDMP,CHAS","29014.42932992","28684.51239358","50D45F8AF299CBAD","20200902122251",103.8426333,1.2753319,"1 Tanjong Pagar Plaza, #01-06, Singapore 082001"
"994","17C0361","TAY CLINIC","MC","67446336","389452","","494","","","GEYLANG RD","","CHAS","33755.12367639","32846.55956018","B4B44CD85B563E61","20200902122251",103.884982,1.313382,"494 Geylang Rd, Singapore 389452"
"995","9401632","TAY MEDICAL CENTRE","MC","67793188","271006","A","6","01","28","HOLLAND CLOSE","","CDMP,CHAS","23764.94694562","32159.76157528","7253F1312D028D3A","20200902122251",103.7954772,1.3071143,"6 Holland Close, #01-28, Singapore 271006"
"996","9402481","TC FAMILY CLINIC PTE LTD","MC","65666687","640526","A","526","01","325","JURONG WEST ST 52","","CDMP,CHAS,ISP","15060.40645539","36644.53597271","A47FFC2A4229A3F9","20200902122251",103.7170413,1.347724,"526 Jurong West St 52, #01-325, Singapore 640526"
"997","18M0044","Vitacare Family Clinic@Seletar Pte.Ltd.","MC","63151608","790417","","417","01","03","FERNVALE LINK","","CHAS","33181.0761404","41500.10176679","8A0DE48471C102B9","20200902122251",103.8797361,1.3916224,"417 Fernvale Link, #01-03, Singapore 790417"
"998","19M0086","Vital-Care Clinic and Surgery Pte Ltd","MC","62565154","560525","A","525","01","2399","ANG MO KIO AVENUE 10","CHENG SAN CENTRE","CHAS","30299.00098495","39403.60861049","41AA849126F657D5","20200902122251",103.8540079,1.3726539,"525 Ang Mo Kio Avenue 10, #01-2399, Singapore 560525"
"999","9404205","Viva Medical Clinic","MC","67828020","521450","A","450A","01","356","Tampines Street 42","","CDMP,CHAS","41235.94217641","37826.46499038","5511FB77DA7C4C9C","20200902122251",103.952242,1.3583791,"450a Tampines Street 42, #01-356, Singapore 521450"
"1000","15M0033","Viva Medical Group","MC","66357240","521519","A","519A","01","08","TAMPINES CENTRAL 8","","CDMP,CHAS","39914.88649266","37706.45742916","16BFA25B60D0BED7","20200902122251",103.9405141,1.3571395,"519a Tampines Central 8, #01-08, Singapore 521519"
"1001","17C0088","TEBAN GARDEN CLINIC","MC","65619052","600061","A","61","01","01","TEBAN GARDENS RD","TEBAN PLACE","CHAS","17424.57155943","33820.84109889","8C3F627BC05FB3C5","20200902122251",103.7384653,1.3221034,"61 Teban Gardens Rd, #01-01, Singapore 600061"
"1002","9401640","TEH'S CLINIC & SURGERY","MD","67464117","370064","A","64","01","339","CIRCUIT ROAD","","CDMP,CHAS,ISP","33990.71649508","34356.73562953","BF9EA58F78AD6941","20200902122251",103.887077,1.326992,"64 Circuit Road, #01-339, Singapore 370064"
"1003","9401641","TEIN CLINIC & SURGERY","MC","62828504","530124","A","124","01","1434","HOUGANG AVE 1","","CDMP,CHAS","33935.77898471","37221.57283531","E77AFFEE255AA491","20200902122251",103.8867146,1.352906,"124 Hougang Ave 1, #01-1434, Singapore 530124"
"1004","9401642","TEK DISPENSARY","MC","62512256","310004","A","4","01","115","TOA PAYOH LOR 7","","CDMP,CHAS","30473.12467426","35690.29795336","1046513C7BA67AAB","20200902122251",103.8558209,1.3391094,"4 Toa Payoh Lor 7, #01-115, Singapore 310004"
"1005","16M0137","TEMASEK CLINIC & SURGERY","MC","64436113","460073","A","73","01","460","BEDOK SOUTH AVENUE 3","","CDMP,CHAS","40314.5727054","33566.77479144","39023ECB8B1CBC1C","20200902122251",103.9440295,1.3197799,"73 Bedok South Avenue 3, #01-460, Singapore 460073"
"1006","16C0265","TEMASEK MEDICAL CENTRE","MC","63668366","730883","A","883","02","466","WOODLANDS ST 82","","CDMP,CHAS,ISP","23240.30157166","47157.89552847","32D427F1805AC345","20200902122251",103.7906912,1.4427059,"883 Woodlands St 82, #02-466, Singapore 730883"
"1007","16C0266","TEMASEK MEDICAL CENTRE","MC","67665766","680624","A","624","01","226","CHOA CHU KANG ST 62","","CDMP,CHAS,ISP","18403.3321241","42214.66614709","E8F492F9826DFA89","20200902122251",103.7468169,1.3981277,"624 Choa Chu Kang St 62, #01-226, Singapore 680624"
"1008","16C0308","TEMASEK MEDICAL CENTRE","MC","65551155","750406","A","406","01","824","SEMBAWANG DRIVE","","CDMP,CHAS,ISP","26181.50983404","48283.12065679","722F0AA84167435E","20200902122251",103.8171431,1.4529679,"406 Sembawang Drive, #01-824, Singapore 750406"
"1009","16C0309","TEMASEK MEDICAL CENTRE","MC","65656556","650413","A","413","01","214","BUKIT BATOK WEST AVE 4","","CDMP,CHAS,ISP","18348.9061124","38401.85972406","4DD06F32039F4EFB","20200902122251",103.7467021,1.3635376,"413 Bukit Batok West Ave 4, #01-214, Singapore 650413"
"1010","9401646","TEMASEK MEDICAL CLINIC","MC","62523206","310212","A","212","01","41","TOA PAYOH LOR 8","","CDMP,CHAS,ISP","30338.84524415","35867.01076599","B51FDF9E1C8785EB","20200902122251",103.8542859,1.3406805,"212 Toa Payoh Lor 8, #01-41, Singapore 310212"
"1011","9401647","TEMASEK MEDICAL CLINIC","MC","64430949","460086","A","86","01","177","BEDOK NORTH ST 4","","CDMP,CHAS,ISP","39760.06272914","34971.36493443","43A1C7E464F01303","20200902122251",103.9387935,1.3325797,"86 Bedok North St 4, #01-177, Singapore 460086"
"1012","9401648","TENG CLINIC","MD","64733187","140171","A","171","01","1101","STIRLING ROAD","","CDMP,CHAS,ISP","24720.05825684","30348.17598576","DC46E46E219E5639","20200902122251",103.8038534,1.2906819,"171 Stirling Road, #01-1101, Singapore 140171"
"1013","9401650","TEO CLINIC & SURGERY PTE LTD","MC","93694486","120352","A","352","01","111","CLEMENTI AVE 2","","CDMP,CHAS","21103.55269318","32951.85346104","73A93D63985B8E23","20200902122251",103.7715967,1.3146209,"352 Clementi Ave 2, #01-111, Singapore 120352"
"1014","9401651","TEOH CLINIC FAMILY PRACTICE","MC","62555188","310047","","47","01","142","LORONG 6 TOA PAYOH","","CDMP,CHAS","30305.00073495","35454.27436073","3A60D68632EDA519","20200902122251",103.8540048,1.3369237,"47 Lorong 6 Toa Payoh, #01-142, Singapore 310047"
"1015","9405325","TEXTILE CENTRE CLINIC","MC","62982400","199018","B","200","03","32","JLN SULTAN","TEXTILE CENTRE","CDMP,CHAS","31150.89057175","31808.41439191","B378D1E4A932F630","20200902122251",103.8614791,1.303828,"200 Jln Sultan, #03-32, Singapore 199018"
"1016","9405227","TH Chia Medical Practice","MC","62813268","550151","A","151","01","19","SERANGOON NORTH AVENUE 2","","CDMP,CHAS","32502.68209144","39040.80514663","637BCA790B795BF0","20200902122251",103.8742136,1.3695973,"151 Serangoon North Avenue 2, #01-19, Singapore 550151"
"1017","9402576","THAI SHEN FAMILY CLINIC PTE LTD","MC","64448134","460084","A","84","01","65","BEDOK NORTH ST 4","","CDMP,CHAS","39784.44470994","34887.50663804","932213761048705F","20200902122251",103.9396416,1.3318119,"84 Bedok North St 4, #01-65, Singapore 460084"
"1018","9405229","THE BALMORAL CLINIC","MC","63452202","397693","B","5","02","21","STADIUM WALK","LEISURE PARK KALLANG","CDMP,CHAS","32802.80464721","31627.39662449","5C77ADEA14C7A467","20200902122251",103.876502,1.3021918,"5 Stadium Walk, #02-21, Singapore 397693"
"1019","9403436","THE BALMORAL CLINIC  FAMILY MEDICINE","MC","67322033","259708","B","271","02","12","BUKIT TIMAH RD","BALMORAL PLAZA","CDMP,CHAS","28241.3892633","33190.72333378","BF36398292EAB639","20200902122251",103.8352572,1.31675,"271 Bukit Timah Rd, #02-12, Singapore 259708"
"1020","9401665","THE BISHAN FAMILY DOCTORS","MC","64546698","570283","A","283","01","181","BISHAN ST 22","","CDMP,CHAS,ISP","29272.03220912","37887.8853883","C59A5D1A978DB37E","20200902122251",103.8446827,1.3589816,"283 Bishan St 22, #01-181, Singapore 570283"
"1021","11C0233","THE CHELSEA CLINIC (ROCHESTER)","MD","65703913","138639","B","35","03","21","ROCHESTER DRIVE","THE ROCHESTER","CDMP,CHAS","22997.76473269","31971.28268933","34253197D5492C7D","20200902122251",103.7882108,1.3055636,"35 Rochester Drive, #03-21, Singapore 138639"
"1022","9400283","THE CHUNGKIAW FAMILY PRACTICE PTE LTD","MD","64551009","569766","B","17","01","06","ANG MO KIO AVE 9","ANG MO KIO THYE HUA KWAN HOSPITAL","CDMP,CHAS,ISP","28783.27670338","40664.79697684","EE2B791AB4D03EA0","20200902122251",103.839605,1.384244,"17 Ang Mo Kio Ave 9, #01-06, Singapore 569766"
"1023","9401676","THE CIVIC CLINIC","MC","64412436","460537","A","537","01","515","BEDOK NORTH ST 3","","CDMP,CHAS,ISP","38118.22099116","34886.39595437","0001B9006C8F5259","20200902122251",103.9240343,1.3317263,"537 Bedok North St 3, #01-515, Singapore 460537"
"1024","9405584","THE CLINIC @ ONE GEORGE STREET","MC","64385322","049145","B","1","05","05","GEORGE STREET","(LOBBY C)","CHAS","29613.88381145","29791.04380327","E00C91B810EF35DB","20200902122251",103.8478512,1.2859607,"1 George Street, #05-05, Singapore 049145"
"1025","14M0310","THE CLINIQ","MC","91172541","751590","A","590A","01","23","MONTREAL LINK","","CDMP,CHAS,ISP","27258.44100201","47998.48710606","B07C1D588A298189","20200902122251",103.8266301,1.4506512,"590a Montreal Link, #01-23, Singapore 751590"
"1026","9401677","THE CORONATION CLINIC","MC","64686768","269707","","587","02","01","BUKIT TIMAH ROAD","","CDMP,CHAS,ISP","25404.82795389","34008.49094476","9B547AE13ED59DDF","20200902122251",103.8099886,1.3239187,"587 Bukit Timah Road, #02-01, Singapore 269707"
"1027","9401683","THE DOCTOR'S CLINIC","MC","65669901","640429","A","429","01","318","JURONG WEST AVE 1","","CDMP,CHAS","15889.3566335","37114.79955649","DFD39C3CFC9BF003","20200902122251",103.7246207,1.3519334,"429 Jurong West Ave 1, #01-318, Singapore 640429"
"1028","9401684","THE EDINBURGH CLINIC","MC","67634500","680306","A","306","01","685","CHOA CHU KANG AVE 4","","CDMP,CHAS,ISP","17935.11329396","40767.18569608","70FB9DF4FCBB896C","20200902122251",103.74281,1.3849645,"306 Choa Chu Kang Ave 4, #01-685, Singapore 680306"
"1029","13C0053","THE FAHRENHEIT MEDICAL CENTRE","MC","64438063","460218","A","218","01","27","BEDOK NORTH STREET 1","","CDMP,CHAS","39232.58188074","34413.1723434","FB2BACEBCB48E78A","20200902122251",103.9341577,1.3273439,"218 Bedok North Street 1, #01-27, Singapore 460218"
"1030","9405683","THE FAMILY MEDICAL CENTRE (YISHUN) PTE. LTD.","MC","62574522","760411","A","411","01","1827","YISHUN RING ROAD","","CHAS","29567.53084609","45276.80459937","F6498D08D01BE0DA","20200902122251",103.8476386,1.4259288,"411 Yishun Ring Road, #01-1827, Singapore 760411"
"1031","9401694","THE FAMILY PRACTICE CLINIC & SURGERY","MC","64748394","140117","A","117","01","723","COMMONWEALTH DR","","CDMP,CHAS,ISP","24322.00170261","32101.89690875","6AA416E2A7E38440","20200902122251",103.8002085,1.3066305,"117 Commonwealth Dr, #01-723, Singapore 140117"
"1032","9402785","THE FAMILY PRACTICE-POTONG PASIR","MC","62816906","350148","","148","01","33","POTONG PASIR AVE 1","","CDMP,CHAS,ISP","31834.55914981","34950.51916217","F53F21EC85557A2A","20200902122251",103.8680478,1.3326694,"148 Potong Pasir Ave 1, #01-33, Singapore 350148"
"1033","9403418","THE FLAME TREE MEDICAL CENTRE","MD","64512818","574357","B","225","","","UPPER THOMSON ROAD","THOMSON RIDGE ESTATE","CDMP,CHAS","28124.20591683","37207.75982907","5970A79EB7ECB773","20200902122251",103.8344858,1.3528399,"225 Upper Thomson Road, Singapore 574357"
"1034","9404276","THE HEALER CLINIC + SURGERY","MC","62859866","550154","","154","01","452","SERANGOON NORTH AVENUE 1","","CDMP,CHAS","32428.91937834","39127.54816347","B5DB7C61920A0A6F","20200902122251",103.8735377,1.3697949,"154 Serangoon North Avenue 1, #01-452, Singapore 550154"
"1035","9405526","THE MEDICAL AND AESTHETIC CLINIC PTE LTD","MC","67425155","387514","A","270","","","SIMS AVENUE","","CDMP,CHAS,ISP","33558.5948083","33035.87223828","7938AF2E188FE536","20200902122251",103.8832292,1.3150679,"270 Sims Avenue, Singapore 387514"
"1036","13C0042","THE OLIVE TREE FAMILY CLINIC & SURGERY PTE. LTD.","MD","63888697","540303","A","303","01","02","ANCHORVALE LINK","","CDMP,CHAS","34375.3631218","41035.23935336","6D96510B833BD871","20200902122251",103.8905656,1.3875675,"303 Anchorvale Link, #01-02, Singapore 540303"
"1037","9401728","THE PEOPLE'S CLINIC","MD","67693766","680145","A","145","01","161","TECK WHYE AVE","","CDMP,CHAS,ISP","19002.22916017","40385.47303582","E93094882AC7A438","20200902122251",103.7523082,1.3811256,"145 Teck Whye Ave, #01-161, Singapore 680145"
"1038","9401748","THOMAS CLINIC & SURGERY","MD","62704354","100061","A","61","01","97","TELOK BLANGAH HEIGHTS","","CDMP,CHAS","25628.19925691","28686.50856711","B61BBC1EF12FFF30","20200902122251",103.8120747,1.2757812,"61 Telok Blangah Heights, #01-97, Singapore 100061"
"1039","9403346","TIONG BAHRU MEDICAL CENTRE","MD","62727966","169248","B","10","","","KIM TIAN ROAD","KAI FOOK MANSION","CDMP,CHAS","27552.04416703","29718.11379267","0A30B52729340719","20200902122251",103.8293412,1.2850343,"10 Kim Tian Road, Singapore 169248"
"1040","9402398","TOH GUAN FAMILY CLINIC","MC","65666966","601267","","267A","01","02","TOH GUAN ROAD","","CDMP,CHAS","18164.10878184","35968.57041489","E168916C3F445A87","20200902122251",103.7449371,1.3415324,"267a Toh Guan Road, #01-02, Singapore 601267"
"1041","16C0378","TOWN CLINIC","MC","62981456","199551","B","287","01","00","BEACH ROAD","","CHAS","31023.01775388","31480.96998662","85038E12505577C2","20200902122251",103.8605205,1.3008823,"287 Beach Road, #01-00, Singapore 199551"
"1042","9403626","TOWN HALL CLINIC PTE LTD","MD","62788089","119976","B","438C","01","01","ALEXANDRA ROAD","","CDMP,CHAS","24315.92044093","28884.89737253","AF8B2395C52D3886","20200902122251",103.7999053,1.2771175,"438c Alexandra Road, #01-01, Singapore 119976"
"1043","9401584","TP SIM FAMILY CLINIC & SURGERY","MD","63538010","570509","A","509","01","378","BISHAN STREET 11","","CDMP,CHAS","29808.82285369","36750.1724466","8941A65F7C23A61E","20200902122251",103.8495653,1.3483896,"509 Bishan Street 11, #01-378, Singapore 570509"
"1044","18M0098","TPC Medical Clinic","MC","63868980","078884","B","7","B1","15","WALLICH STREET","TANJONG PAGAR CENTRE","CHAS","29317.34341102","28799.27914422","A402FB9CD0622E8B","20200902122251",103.8453569,1.2769449,"7 Wallich Street, #B1-15, Singapore 078884"
"1045","12C0211","TRINITY MEDICAL (PUNGGOL)","MC","66948238","823273","A","273C","01","874","PUNGGOL PLACE","","CDMP,CHAS","35561.22240689","42685.1680307","CD29DCE9C2D39F7C","20200902122251",103.9013943,1.4022707,"273c Punggol Place, #01-874, Singapore 823273"
"1046","19M0193","TRUE MEDICAL CLINIC PAYA LEBAR QUARTER","MC","69701933","409057","B","10","04","26","PAYA LEBAR ROAD","Paya Lebar Quarter","CHAS","34623.78747709","33314.81522646","84620F42BF71ABDE","20200902122251",103.892442,1.3173198,"10 Paya Lebar Road, #04-26, Singapore 409057"
"1047","17M0383","TRUE MEDICAL CLINIC TAMPINES WEST","MC","69090324","520824","","824","01","26","TAMPINES STREET 81","TAMPINES GROVE","CDMP,CHAS","39061.71163646","36795.44732692","C9A009275F2D9684","20200902122251",103.9327527,1.3490499,"824 Tampines Street 81, #01-26, Singapore 520824"
"1048","15C0226","TSI & PARTNERS FAMILY CLINIC","MC","63834818","550151","A","151","01","01","Serangoon North Avenue 2","","CDMP,CHAS","32502.68209144","39040.80514663","637BCA79D2389004","20200902122251",103.8742136,1.3695973,"151 Serangoon North Avenue 2, #01-01, Singapore 550151"
"1049","9405029","TWIN CITY MEDICAL CENTRE","MD","62351175","237994","B","1","01","136","KIM SENG PROMENADE","GREAT WORLD CITY","CDMP,CHAS","27855.71709675","30645.63368771","D0C1C30473FF6A6C","20200902122251",103.832088,1.293984,"1 Kim Seng Promenade, #01-136, Singapore 237994"
